,Ticker,Year,Positive_Pred,Negative_Pred,Uncertainty_Pred,Litigious_Pred,Strong_Modal_Pred,Weak_Modal_Pred,Constraining_Pred
0,MEDC,2004,0.20454545454545456,0.18181818181818182,0.2878787878787879,0.0,0.0,0.26515151515151514,0.06060606060606061
1,MEDC,2005,0.12177121771217712,0.18450184501845018,0.33948339483394835,0.0036900369003690036,0.0,0.2656826568265683,0.08487084870848709
2,MEDC,2006,0.058091286307053944,0.2074688796680498,0.34854771784232363,0.0,0.0,0.27385892116182575,0.11203319502074689
3,MEDC,2007,0.08275862068965517,0.29310344827586204,0.3482758620689655,0.0,0.0,0.1896551724137931,0.08620689655172414
4,MEDC,2008,0.1871508379888268,0.23184357541899442,0.29329608938547486,0.0,0.00558659217877095,0.2011173184357542,0.08100558659217877
5,MEDC,2009,0.1331168831168831,0.19805194805194806,0.2694805194805195,0.012987012987012988,0.012987012987012988,0.262987012987013,0.11038961038961038
6,MEDC,2010,0.37790697674418605,0.20348837209302326,0.23546511627906977,0.00872093023255814,0.0029069767441860465,0.14244186046511628,0.029069767441860465
7,MEDC,2011,0.2413793103448276,0.11330049261083744,0.35960591133004927,0.0,0.0,0.21674876847290642,0.06896551724137931
8,MEDC,2012,0.3795620437956204,0.2116788321167883,0.26277372262773724,0.0,0.0,0.12408759124087591,0.021897810218978103
9,MEDC,2013,0.3045977011494253,0.3275862068965517,0.22988505747126436,0.0,0.0,0.10919540229885058,0.028735632183908046
10,MEDC,2014,0.26506024096385544,0.2469879518072289,0.28313253012048195,0.0,0.0,0.16265060240963855,0.04216867469879518
11,MEDC,2015,0.21428571428571427,0.35714285714285715,0.25,0.0,0.0,0.15178571428571427,0.026785714285714284
12,MEDC,2016,0.31343283582089554,0.23880597014925373,0.23880597014925373,0.0,0.0,0.16417910447761194,0.04477611940298507
13,MEDC,2017,0.3333333333333333,0.1875,0.3020833333333333,0.0,0.0,0.16666666666666666,0.010416666666666666
14,MEDC,2018,0.35384615384615387,0.23076923076923078,0.26153846153846155,0.0,0.0,0.12307692307692308,0.03076923076923077
15,MEDC,2019,0.3409090909090909,0.3181818181818182,0.22727272727272727,0.0,0.0,0.11363636363636363,0.0
16,MEDC,2020,0.2786885245901639,0.29508196721311475,0.26229508196721313,0.0,0.0,0.14754098360655737,0.01639344262295082
17,MEDC,2021,0.29333333333333333,0.16,0.22666666666666666,0.0,0.013333333333333334,0.2,0.10666666666666667
18,MEDC,2022,0.40625,0.078125,0.203125,0.0,0.0,0.265625,0.046875
19,MEDC,2023,0.34210526315789475,0.2236842105263158,0.25,0.0,0.0,0.17105263157894737,0.013157894736842105
