,Ticker,Year,Positive_Pred,Negative_Pred,Uncertainty_Pred,Litigious_Pred,Strong_Modal_Pred,Weak_Modal_Pred,Constraining_Pred
0,MEDC,2004,0.2755102040816326,0.23979591836734693,0.40816326530612246,0.0,0.00510204081632653,0.0,0.07142857142857142
1,MEDC,2005,0.20809248554913296,0.25722543352601157,0.407514450867052,0.014450867052023121,0.0,0.0,0.11271676300578035
2,MEDC,2006,0.15441176470588236,0.27941176470588236,0.4411764705882353,0.029411764705882353,0.0,0.0,0.09558823529411764
3,MEDC,2007,0.18786127167630057,0.315028901734104,0.430635838150289,0.011560693641618497,0.0,0.0,0.05491329479768786
4,MEDC,2008,0.234,0.294,0.378,0.018,0.002,0.0,0.074
5,MEDC,2009,0.1893939393939394,0.24621212121212122,0.44696969696969696,0.01893939393939394,0.0,0.003787878787878788,0.0946969696969697
6,MEDC,2010,0.33181818181818185,0.2196969696969697,0.38333333333333336,0.00909090909090909,0.010606060606060607,0.0,0.045454545454545456
7,MEDC,2011,0.246875,0.3,0.421875,0.009375,0.003125,0.0,0.01875
8,MEDC,2012,0.3356643356643357,0.23426573426573427,0.3776223776223776,0.013986013986013986,0.006993006993006993,0.0,0.03146853146853147
9,MEDC,2013,0.28431372549019607,0.26143790849673204,0.39869281045751637,0.00980392156862745,0.013071895424836602,0.0,0.032679738562091505
10,MEDC,2014,0.2647058823529412,0.2610294117647059,0.4338235294117647,0.007352941176470588,0.0,0.0,0.03308823529411765
11,MEDC,2015,0.24736842105263157,0.2894736842105263,0.43157894736842106,0.005263157894736842,0.0,0.0,0.02631578947368421
12,MEDC,2016,0.2916666666666667,0.2638888888888889,0.3958333333333333,0.0,0.006944444444444444,0.0,0.041666666666666664
13,MEDC,2017,0.3269230769230769,0.2564102564102564,0.38461538461538464,0.0,0.01282051282051282,0.0,0.019230769230769232
14,MEDC,2018,0.319672131147541,0.19672131147540983,0.3524590163934426,0.01639344262295082,0.00819672131147541,0.0,0.10655737704918032
15,MEDC,2019,0.32432432432432434,0.22972972972972974,0.36486486486486486,0.0,0.02702702702702703,0.0,0.05405405405405406
16,MEDC,2020,0.24390243902439024,0.21951219512195122,0.4268292682926829,0.024390243902439025,0.0,0.0,0.08536585365853659
17,MEDC,2021,0.3333333333333333,0.1574074074074074,0.3888888888888889,0.018518518518518517,0.018518518518518517,0.0,0.08333333333333333
18,MEDC,2022,0.39215686274509803,0.13725490196078433,0.3431372549019608,0.0196078431372549,0.0392156862745098,0.0,0.06862745098039216
19,MEDC,2023,0.3114754098360656,0.21311475409836064,0.3524590163934426,0.01639344262295082,0.01639344262295082,0.00819672131147541,0.08196721311475409
