,Ticker,Year,Positive_Pred,Negative_Pred,Uncertainty_Pred,Litigious_Pred,Strong_Modal_Pred,Weak_Modal_Pred,Constraining_Pred
0,ACES,2020,0.3939393939393939,0.18181818181818182,0.16161616161616163,0.0,0.06060606060606061,0.1414141414141414,0.06060606060606061
1,ACES,2021,0.43902439024390244,0.1951219512195122,0.08536585365853659,0.0,0.036585365853658534,0.17073170731707318,0.07317073170731707
2,ACES,2022,0.45098039215686275,0.21568627450980393,0.058823529411764705,0.0,0.0784313725490196,0.11764705882352941,0.0784313725490196
3,ACES,2023,0.45569620253164556,0.08860759493670886,0.1962025316455696,0.0,0.0379746835443038,0.13924050632911392,0.08227848101265822
4,ADRO,2019,0.32905982905982906,0.1581196581196581,0.1581196581196581,0.0,0.0811965811965812,0.2222222222222222,0.05128205128205128
5,ADRO,2020,0.25925925925925924,0.2074074074074074,0.2074074074074074,0.0,0.05185185185185185,0.2222222222222222,0.05185185185185185
6,ADRO,2021,0.35377358490566035,0.12264150943396226,0.19339622641509435,0.0,0.08018867924528301,0.21226415094339623,0.03773584905660377
7,ADRO,2022,0.4853801169590643,0.05263157894736842,0.14035087719298245,0.0,0.08771929824561403,0.16374269005847952,0.07017543859649122
8,ADRO,2023,0.4161490683229814,0.11801242236024845,0.09316770186335403,0.0,0.09937888198757763,0.19875776397515527,0.07453416149068323
9,AKRA,2019,0.3954659949622166,0.12594458438287154,0.16624685138539042,0.0,0.05289672544080604,0.1712846347607053,0.08816120906801007
10,AKRA,2020,0.4621212121212121,0.09848484848484848,0.13131313131313133,0.0,0.08585858585858586,0.16414141414141414,0.05808080808080808
11,AKRA,2021,0.5116959064327485,0.08771929824561403,0.11403508771929824,0.0,0.1023391812865497,0.12573099415204678,0.05847953216374269
12,AKRA,2022,0.5177111716621253,0.07356948228882834,0.11716621253405994,0.0,0.1008174386920981,0.1444141689373297,0.04632152588555858
13,AKRA,2023,0.48284313725490197,0.09558823529411764,0.11764705882352941,0.0,0.08088235294117647,0.15931372549019607,0.06372549019607843
14,AMRT,2019,0.5431034482758621,0.02586206896551724,0.08620689655172414,0.0,0.06896551724137931,0.2413793103448276,0.034482758620689655
15,AMRT,2020,0.40370370370370373,0.09259259259259259,0.14444444444444443,0.0,0.05555555555555555,0.21851851851851853,0.08518518518518518
16,AMRT,2021,0.42810457516339867,0.058823529411764705,0.12745098039215685,0.0,0.0718954248366013,0.23529411764705882,0.0784313725490196
17,AMRT,2022,0.5523809523809524,0.047619047619047616,0.13333333333333333,0.004761904761904762,0.0761904761904762,0.11428571428571428,0.07142857142857142
18,AMRT,2023,0.5217391304347826,0.06832298136645963,0.10559006211180125,0.0,0.09316770186335403,0.18633540372670807,0.024844720496894408
19,ANTM,2019,0.3895522388059702,0.09850746268656717,0.1880597014925373,0.007462686567164179,0.07164179104477612,0.15522388059701492,0.08955223880597014
20,ANTM,2020,0.40797940797940796,0.08494208494208494,0.17374517374517376,0.006435006435006435,0.07979407979407979,0.18532818532818532,0.06177606177606178
21,ANTM,2021,0.4603174603174603,0.0735930735930736,0.13852813852813853,0.001443001443001443,0.09090909090909091,0.17316017316017315,0.06204906204906205
22,ANTM,2022,0.4319371727748691,0.08376963350785341,0.16753926701570682,0.010471204188481676,0.07329842931937172,0.15575916230366493,0.07722513089005235
23,ANTM,2023,0.4712041884816754,0.06675392670157068,0.1518324607329843,0.002617801047120419,0.07853403141361257,0.1387434554973822,0.09031413612565445
24,ARTO,2019,0.294478527607362,0.12269938650306748,0.17484662576687116,0.012269938650306749,0.11042944785276074,0.17484662576687116,0.11042944785276074
25,ARTO,2020,0.4273255813953488,0.13372093023255813,0.13662790697674418,0.0,0.09302325581395349,0.13372093023255813,0.0755813953488372
26,ARTO,2021,0.5409356725146199,0.06140350877192982,0.0847953216374269,0.0,0.07602339181286549,0.18421052631578946,0.05263157894736842
27,ARTO,2022,0.538135593220339,0.05084745762711865,0.09745762711864407,0.0,0.0826271186440678,0.15254237288135594,0.07838983050847458
28,ARTO,2023,0.5680628272251309,0.05235602094240838,0.06544502617801047,0.0,0.07853403141361257,0.14921465968586387,0.08638743455497382
29,ASII,2019,0.5133587786259542,0.10687022900763359,0.1049618320610687,0.0009541984732824427,0.06297709923664122,0.16125954198473283,0.04961832061068702
30,ASII,2020,0.4558139534883721,0.13116279069767442,0.13209302325581396,0.0,0.04744186046511628,0.17953488372093024,0.053953488372093024
31,ASII,2021,0.5327715355805244,0.052434456928838954,0.10018726591760299,0.0,0.06741573033707865,0.20037453183520598,0.04681647940074907
32,ASII,2022,0.5349682107175295,0.048138056312443236,0.09536784741144415,0.0,0.06721162579473206,0.21435059037238874,0.03996366939146231
33,ASII,2023,0.5329457364341085,0.07041343669250646,0.10852713178294573,0.0,0.07493540051679587,0.17377260981912146,0.03940568475452196
34,BBCA,2019,0.5003663003663004,0.04468864468864469,0.14725274725274726,0.0007326007326007326,0.06593406593406594,0.13846153846153847,0.10256410256410256
35,BBCA,2020,0.37388282025819264,0.07745779543197617,0.16981132075471697,0.0024826216484607746,0.0759682224428997,0.16881827209533268,0.13157894736842105
36,BBCA,2021,0.38470254957507083,0.05042492917847025,0.19320113314447593,0.0033994334277620396,0.08045325779036827,0.12861189801699716,0.15920679886685551
37,BBCA,2022,0.3381818181818182,0.05272727272727273,0.22363636363636363,0.0024242424242424242,0.0703030303030303,0.13757575757575757,0.17515151515151514
38,BBCA,2023,0.32214331826985154,0.051000645577792124,0.21497740477727567,0.0032278889606197547,0.08327953518398967,0.11943189154293092,0.20593931568754034
39,BBNI,2019,0.5097236438075742,0.04708290685772774,0.11770726714431934,0.008700102354145343,0.07727737973387923,0.14022517911975435,0.0992835209825998
40,BBNI,2020,0.42916493560448693,0.06979642708766098,0.13751557955961777,0.007062733693394266,0.07104279185708351,0.18737017033651848,0.09804736186123805
41,BBNI,2021,0.4573122529644269,0.06363636363636363,0.13280632411067195,0.005138339920948616,0.07984189723320158,0.16758893280632411,0.09367588932806324
42,BBNI,2022,0.49002138275124735,0.0473984319315752,0.10406272273699216,0.007127583749109052,0.0955096222380613,0.16143977191732004,0.09444048467569494
43,BBNI,2023,0.4388914129940936,0.05542935029532031,0.12085415720127216,0.005906406179009541,0.10858700590640617,0.1444797819173103,0.1258518855065879
44,BBRI,2019,0.5562435500515995,0.025283797729618165,0.0933952528379773,0.0046439628482972135,0.0825593395252838,0.12693498452012383,0.1109391124871001
45,BBRI,2020,0.49922299922299923,0.050505050505050504,0.09829059829059829,0.005439005439005439,0.10256410256410256,0.1247086247086247,0.11926961926961926
46,BBRI,2021,0.392235609103079,0.06157965194109773,0.19009370816599733,0.004462293618920125,0.07273538598839803,0.142793395805444,0.13609995537706382
47,BBRI,2022,0.42676864244741874,0.0673040152963671,0.17820267686424474,0.0034416826003824093,0.07762906309751434,0.12963671128107074,0.11701720841300191
48,BBRI,2023,0.43924581005586594,0.05272346368715084,0.16375698324022347,0.001047486033519553,0.08659217877094973,0.13931564245810055,0.11731843575418995
49,BMRI,2019,0.2941988950276243,0.09208103130755065,0.17679558011049723,0.008747697974217311,0.10451197053406998,0.11648250460405156,0.20718232044198895
50,BMRI,2020,0.17412180945160474,0.07808946171341925,0.2754612079858479,0.02476623704826889,0.07707859489512257,0.1005812484205206,0.2699014404852161
51,BMRI,2021,0.38762214983713356,0.07166123778501629,0.16815960912052116,0.004071661237785016,0.08184039087947882,0.10667752442996743,0.17996742671009772
52,BMRI,2022,0.5087802562885619,0.05837683910773612,0.13194114855244424,0.0009492168960607499,0.064546748932131,0.12102515424774561,0.11438063597532036
53,BMRI,2023,0.524859287054409,0.054409005628517824,0.08677298311444653,0.0014071294559099437,0.09099437148217636,0.14634146341463414,0.0952157598499062
54,BRPT,2019,0.417910447761194,0.1791044776119403,0.1417910447761194,0.0,0.03731343283582089,0.12686567164179105,0.09701492537313433
55,BRPT,2020,0.4126984126984127,0.15079365079365079,0.16666666666666666,0.0,0.031746031746031744,0.18253968253968253,0.05555555555555555
56,BRPT,2021,0.45864661654135336,0.06015037593984962,0.16541353383458646,0.0,0.05263157894736842,0.13533834586466165,0.12781954887218044
57,BRPT,2022,0.3522012578616352,0.11949685534591195,0.20125786163522014,0.0,0.08176100628930817,0.18867924528301888,0.05660377358490566
58,BRPT,2023,0.417910447761194,0.10945273631840796,0.15920398009950248,0.0,0.0945273631840796,0.15920398009950248,0.05970149253731343
59,CPIN,2019,0.3627450980392157,0.23529411764705882,0.14705882352941177,0.0,0.06862745098039216,0.14705882352941177,0.0392156862745098
60,CPIN,2020,0.3448275862068966,0.13793103448275862,0.22413793103448276,0.0,0.06896551724137931,0.13793103448275862,0.08620689655172414
61,CPIN,2021,0.3684210526315789,0.16541353383458646,0.15789473684210525,0.0,0.06015037593984962,0.15037593984962405,0.09774436090225563
62,CPIN,2022,0.37373737373737376,0.1919191919191919,0.1414141414141414,0.0,0.0707070707070707,0.15151515151515152,0.0707070707070707
63,CPIN,2023,0.39215686274509803,0.17647058823529413,0.13725490196078433,0.0,0.09803921568627451,0.14705882352941177,0.049019607843137254
64,GOTO,2021,0.39215686274509803,0.11029411764705882,0.21323529411764705,0.0024509803921568627,0.056372549019607844,0.1642156862745098,0.061274509803921566
65,GOTO,2022,0.4340425531914894,0.07872340425531915,0.16170212765957448,0.00425531914893617,0.08297872340425531,0.1574468085106383,0.08085106382978724
66,GOTO,2023,0.33253588516746413,0.07894736842105263,0.16507177033492823,0.0023923444976076554,0.09569377990430622,0.19138755980861244,0.1339712918660287
67,ICBP,2019,0.37777777777777777,0.05555555555555555,0.2111111111111111,0.0,0.06666666666666667,0.16666666666666666,0.12222222222222222
68,ICBP,2020,0.34782608695652173,0.08695652173913043,0.21739130434782608,0.0,0.05434782608695652,0.09782608695652174,0.1956521739130435
69,ICBP,2021,0.3855421686746988,0.08433734939759036,0.20481927710843373,0.0,0.060240963855421686,0.1686746987951807,0.0963855421686747
70,ICBP,2022,0.3493975903614458,0.12048192771084337,0.1927710843373494,0.0,0.04819277108433735,0.18072289156626506,0.10843373493975904
71,ICBP,2023,0.5384615384615384,0.13846153846153847,0.12307692307692308,0.0,0.03076923076923077,0.1076923076923077,0.06153846153846154
72,INCO,2019,0.2905982905982906,0.10256410256410256,0.24786324786324787,0.002849002849002849,0.05128205128205128,0.18803418803418803,0.1168091168091168
