,Ticker,Year,Positive_Pred,Negative_Pred,Uncertainty_Pred,Litigious_Pred,Strong_Modal_Pred,Weak_Modal_Pred,Constraining_Pred
0,ACES,2020,0.28846153846153844,0.16025641025641027,0.28205128205128205,0.00641025641025641,0.0641025641025641,0.11538461538461539,0.08333333333333333
1,ACES,2021,0.33076923076923076,0.14615384615384616,0.26153846153846155,0.007692307692307693,0.08461538461538462,0.11538461538461539,0.05384615384615385
2,ACES,2022,0.3181818181818182,0.14772727272727273,0.29545454545454547,0.0,0.09090909090909091,0.09090909090909091,0.056818181818181816
3,ACES,2023,0.3619402985074627,0.08955223880597014,0.291044776119403,0.0,0.09328358208955224,0.10074626865671642,0.06343283582089553
4,ADRO,2019,0.3253424657534247,0.136986301369863,0.3493150684931507,0.00684931506849315,0.11643835616438356,0.017123287671232876,0.04794520547945205
5,ADRO,2020,0.2558139534883721,0.18604651162790697,0.36627906976744184,0.01744186046511628,0.08139534883720931,0.03488372093023256,0.05813953488372093
6,ADRO,2021,0.354014598540146,0.0948905109489051,0.3102189781021898,0.0,0.15693430656934307,0.029197080291970802,0.05474452554744526
7,ADRO,2022,0.3489208633093525,0.08273381294964029,0.26258992805755393,0.0,0.16906474820143885,0.06115107913669065,0.07553956834532374
8,ADRO,2023,0.3225806451612903,0.125,0.3064516129032258,0.004032258064516129,0.14919354838709678,0.036290322580645164,0.056451612903225805
9,AKRA,2019,0.3289902280130293,0.11563517915309446,0.34039087947882735,0.009771986970684038,0.08794788273615635,0.04560260586319218,0.07166123778501629
10,AKRA,2020,0.3536184210526316,0.10197368421052631,0.3059210526315789,0.004934210526315789,0.10197368421052631,0.06743421052631579,0.06414473684210527
11,AKRA,2021,0.37800687285223367,0.08419243986254296,0.27491408934707906,0.003436426116838488,0.13917525773195877,0.061855670103092786,0.058419243986254296
12,AKRA,2022,0.3854166666666667,0.06076388888888889,0.2673611111111111,0.005208333333333333,0.15625,0.059027777777777776,0.06597222222222222
13,AKRA,2023,0.3694968553459119,0.07232704402515723,0.31446540880503143,0.0015723270440251573,0.10534591194968554,0.0660377358490566,0.07075471698113207
14,AMRT,2019,0.4074074074074074,0.05555555555555555,0.18518518518518517,0.0,0.12962962962962962,0.16049382716049382,0.06172839506172839
15,AMRT,2020,0.33080808080808083,0.08080808080808081,0.3055555555555556,0.0025252525252525255,0.07828282828282829,0.09595959595959595,0.10606060606060606
16,AMRT,2021,0.3712871287128713,0.06683168316831684,0.2747524752475248,0.0049504950495049506,0.10643564356435643,0.09653465346534654,0.07920792079207921
17,AMRT,2022,0.3688118811881188,0.04950495049504951,0.27970297029702973,0.007425742574257425,0.09405940594059406,0.11386138613861387,0.08663366336633663
18,AMRT,2023,0.38671875,0.05078125,0.29296875,0.0,0.125,0.09375,0.05078125
19,ANTM,2019,0.3086206896551724,0.10086206896551723,0.34655172413793106,0.00603448275862069,0.10431034482758621,0.03189655172413793,0.10172413793103448
20,ANTM,2020,0.3368336025848142,0.1050080775444265,0.3287560581583199,0.005654281098546042,0.1147011308562197,0.034733441033925685,0.07431340872374798
21,ANTM,2021,0.357495881383855,0.07660626029654036,0.31054365733113676,0.0032948929159802307,0.14085667215815487,0.03212520593080725,0.07907742998352553
22,ANTM,2022,0.34522003034901366,0.08042488619119878,0.32701062215478,0.007587253414264037,0.11836115326251896,0.03338391502276176,0.08801213960546282
23,ANTM,2023,0.356071964017991,0.06296851574212893,0.30509745127436283,0.0037481259370314842,0.12293853073463268,0.047976011994003,0.10119940029985007
24,ARTO,2019,0.2774869109947644,0.11518324607329843,0.3219895287958115,0.01832460732984293,0.09947643979057591,0.04712041884816754,0.12041884816753927
25,ARTO,2020,0.32007575757575757,0.12121212121212122,0.30113636363636365,0.007575757575757576,0.11742424242424243,0.05303030303030303,0.07954545454545454
26,ARTO,2021,0.3929889298892989,0.06826568265682657,0.22693726937269373,0.005535055350553505,0.14575645756457564,0.11070110701107011,0.04981549815498155
27,ARTO,2022,0.3715469613259669,0.05386740331491713,0.22099447513812154,0.0013812154696132596,0.15469613259668508,0.12016574585635359,0.07734806629834254
28,ARTO,2023,0.40625,0.046052631578947366,0.19572368421052633,0.0,0.16447368421052633,0.1299342105263158,0.05756578947368421
29,ASII,2019,0.3939597315436242,0.08791946308724832,0.24697986577181208,0.004697986577181208,0.1657718120805369,0.07114093959731543,0.02953020134228188
30,ASII,2020,0.3647887323943662,0.10633802816901408,0.2669014084507042,0.0028169014084507044,0.13802816901408452,0.08450704225352113,0.036619718309859155
31,ASII,2021,0.42105263157894735,0.05600539811066127,0.21794871794871795,0.0006747638326585695,0.18353576248313092,0.08906882591093117,0.03171390013495277
32,ASII,2022,0.42181340341655715,0.05387647831800263,0.21090670170827858,0.0,0.18134034165571616,0.09724047306176084,0.03482260183968462
33,ASII,2023,0.40714948932219125,0.07195914577530177,0.2135561745589601,0.001392757660167131,0.18337975858867223,0.09099350046425256,0.031569173630454965
34,BBCA,2019,0.3264705882352941,0.08676470588235294,0.3191176470588235,0.001838235294117647,0.08713235294117647,0.08014705882352942,0.09852941176470588
35,BBCA,2020,0.2941896024464832,0.0963302752293578,0.32782874617737,0.004281345565749235,0.08226299694189602,0.06880733944954129,0.12629969418960243
36,BBCA,2021,0.2864647713226205,0.08374536464771323,0.34394313967861556,0.004326328800988875,0.07756489493201484,0.055315203955500616,0.14864029666254636
37,BBCA,2022,0.2544396815676669,0.10471524800979792,0.37660747091243113,0.004592774035517453,0.056338028169014086,0.04929577464788732,0.15401102265768524
38,BBCA,2023,0.2644101876675603,0.09115281501340483,0.36595174262734587,0.004021447721179625,0.07071045576407507,0.042560321715817695,0.16119302949061662
39,BBNI,2019,0.3738095238095238,0.042261904761904764,0.3086309523809524,0.008333333333333333,0.09970238095238096,0.06666666666666667,0.1005952380952381
40,BBNI,2020,0.35238907849829354,0.06029579067121729,0.3111490329920364,0.006257110352673493,0.10210466439135381,0.06313993174061433,0.10466439135381114
41,BBNI,2021,0.36532426778242677,0.05256276150627615,0.3077928870292887,0.0054916317991631795,0.10591004184100418,0.06563807531380753,0.09728033472803348
42,BBNI,2022,0.3751160631383473,0.04015784586815228,0.2755338904363974,0.006963788300835654,0.1255803156917363,0.0766016713091922,0.10004642525533891
43,BBNI,2023,0.35032993401319734,0.04469106178764247,0.29994001199760045,0.007498500299940012,0.11847630473905219,0.05728854229154169,0.1217756448710258
44,BBRI,2019,0.3873762376237624,0.034653465346534656,0.27320544554455445,0.005878712871287129,0.11943069306930693,0.08601485148514851,0.09344059405940594
45,BBRI,2020,0.3681187170895165,0.04978458592628052,0.28961225466730495,0.005265677357587362,0.11416945907132599,0.0749162278602202,0.09813307802776448
46,BBRI,2021,0.3019648397104447,0.10211995863495346,0.3578076525336091,0.0062047569803516025,0.07394002068252327,0.05093071354705274,0.10703205791106515
47,BBRI,2022,0.31572052401746725,0.0943231441048035,0.34519650655021833,0.005240174672489083,0.08755458515283843,0.049344978165938864,0.10262008733624454
48,BBRI,2023,0.33421052631578946,0.060526315789473685,0.31666666666666665,0.003289473684210526,0.10701754385964912,0.057236842105263155,0.12105263157894737
49,BMRI,2019,0.27136864184583115,0.09596224436287362,0.386208704771893,0.015207131620346093,0.05007865757734662,0.030676455165180912,0.15049816465652857
50,BMRI,2020,0.18543046357615894,0.11983601387574898,0.40050457269000317,0.032954903815830966,0.033112582781456956,0.02759381898454746,0.20056764427625354
51,BMRI,2021,0.30158337456704604,0.07149925779317169,0.33399307273626916,0.012864918357248886,0.08139534883720931,0.05838693715982187,0.14027709054923304
52,BMRI,2022,0.3633658008658009,0.05817099567099567,0.2949134199134199,0.0045995670995671,0.11742424242424243,0.07142857142857142,0.09009740259740259
53,BMRI,2023,0.3780487804878049,0.052183777651730004,0.27906976744186046,0.00368689733408962,0.12507090187180941,0.07997731140102099,0.08196256381168462
54,BRPT,2019,0.2734375,0.140625,0.37109375,0.00390625,0.04296875,0.06640625,0.1015625
55,BRPT,2020,0.34545454545454546,0.09545454545454546,0.37727272727272726,0.004545454545454545,0.06818181818181818,0.045454545454545456,0.06363636363636363
56,BRPT,2021,0.34959349593495936,0.056910569105691054,0.33739837398373984,0.0040650406504065045,0.07723577235772358,0.06910569105691057,0.10569105691056911
57,BRPT,2022,0.2978723404255319,0.1099290780141844,0.3971631205673759,0.0035460992907801418,0.06028368794326241,0.031914893617021274,0.09929078014184398
58,BRPT,2023,0.3493150684931507,0.09246575342465753,0.3116438356164384,0.003424657534246575,0.1506849315068493,0.030821917808219176,0.06164383561643835
59,CPIN,2019,0.3482142857142857,0.125,0.4107142857142857,0.0,0.04017857142857143,0.044642857142857144,0.03125
60,CPIN,2020,0.33043478260869563,0.08260869565217391,0.4,0.0,0.04782608695652174,0.04782608695652174,0.09130434782608696
