,Ticker,Year,Positive_Pred,Negative_Pred,Uncertainty_Pred,Litigious_Pred,Strong_Modal_Pred,Weak_Modal_Pred,Constraining_Pred
0,ACES,2020,0.2948717948717949,0.23076923076923078,0.4358974358974359,0.0,0.0,0.00641025641025641,0.03205128205128205
1,ACES,2021,0.3153846153846154,0.24615384615384617,0.3923076923076923,0.007692307692307693,0.0,0.007692307692307693,0.03076923076923077
2,ACES,2022,0.3068181818181818,0.23863636363636365,0.375,0.0,0.0,0.011363636363636364,0.06818181818181818
3,ACES,2023,0.3694029850746269,0.1865671641791045,0.3805970149253731,0.0,0.018656716417910446,0.0,0.04477611940298507
4,ADRO,2019,0.339041095890411,0.2089041095890411,0.3972602739726027,0.003424657534246575,0.02054794520547945,0.0,0.030821917808219176
5,ADRO,2020,0.22674418604651161,0.28488372093023256,0.4418604651162791,0.0,0.005813953488372093,0.0,0.040697674418604654
6,ADRO,2021,0.35766423357664234,0.18248175182481752,0.38321167883211676,0.010948905109489052,0.032846715328467155,0.0,0.032846715328467155
7,ADRO,2022,0.3669064748201439,0.15827338129496402,0.381294964028777,0.017985611510791366,0.02158273381294964,0.0,0.0539568345323741
8,ADRO,2023,0.3387096774193548,0.1935483870967742,0.3911290322580645,0.012096774193548387,0.008064516129032258,0.0,0.056451612903225805
9,AKRA,2019,0.3241042345276873,0.19055374592833876,0.40879478827361565,0.009771986970684038,0.013029315960912053,0.0,0.05374592833876222
10,AKRA,2020,0.35855263157894735,0.1611842105263158,0.40625,0.003289473684210526,0.009868421052631578,0.0,0.06085526315789474
11,AKRA,2021,0.3900343642611684,0.1563573883161512,0.3711340206185567,0.003436426116838488,0.022336769759450172,0.0,0.05670103092783505
12,AKRA,2022,0.3871527777777778,0.1527777777777778,0.3854166666666667,0.005208333333333333,0.020833333333333332,0.0,0.04861111111111111
13,AKRA,2023,0.36477987421383645,0.16037735849056603,0.4088050314465409,0.0015723270440251573,0.009433962264150943,0.0,0.055031446540880505
14,AMRT,2019,0.4444444444444444,0.09259259259259259,0.41358024691358025,0.0,0.006172839506172839,0.006172839506172839,0.037037037037037035
15,AMRT,2020,0.33080808080808083,0.14646464646464646,0.4318181818181818,0.007575757575757576,0.0,0.0,0.08333333333333333
16,AMRT,2021,0.3712871287128713,0.14356435643564355,0.4158415841584158,0.009900990099009901,0.0049504950495049506,0.0049504950495049506,0.04950495049504951
17,AMRT,2022,0.3935643564356436,0.12623762376237624,0.41336633663366334,0.0049504950495049506,0.012376237623762377,0.0024752475247524753,0.04702970297029703
18,AMRT,2023,0.4140625,0.12890625,0.3984375,0.0,0.01171875,0.0,0.046875
19,ANTM,2019,0.31724137931034485,0.2120689655172414,0.40086206896551724,0.00603448275862069,0.00603448275862069,0.0,0.05775862068965517
20,ANTM,2020,0.3392568659127625,0.20436187399030695,0.3974151857835218,0.005654281098546042,0.012116316639741519,0.0,0.04119547657512116
21,ANTM,2021,0.37644151565074135,0.19686985172981877,0.37808896210873144,0.002471169686985173,0.004942339373970346,0.0,0.04118616144975288
22,ANTM,2022,0.36342943854324733,0.17754172989377845,0.3930197268588771,0.00834597875569044,0.007587253414264037,0.0,0.05007587253414264
23,ANTM,2023,0.3598200899550225,0.1671664167916042,0.4017991004497751,0.004497751124437781,0.005997001499250375,0.0,0.060719640179910044
24,ARTO,2019,0.31413612565445026,0.16230366492146597,0.4319371727748691,0.013089005235602094,0.005235602094240838,0.0,0.07329842931937172
25,ARTO,2020,0.3484848484848485,0.1875,0.4071969696969697,0.007575757575757576,0.007575757575757576,0.0,0.041666666666666664
26,ARTO,2021,0.4077490774907749,0.1070110701107011,0.3892988929889299,0.007380073800738007,0.02952029520295203,0.0036900369003690036,0.055350553505535055
27,ARTO,2022,0.39917127071823205,0.08839779005524862,0.4185082872928177,0.006906077348066298,0.022099447513812154,0.0,0.0649171270718232
28,ARTO,2023,0.42105263157894735,0.09539473684210527,0.4161184210526316,0.003289473684210526,0.01644736842105263,0.001644736842105263,0.046052631578947366
29,ASII,2019,0.3959731543624161,0.11610738255033556,0.4469798657718121,0.003355704697986577,0.010738255033557046,0.0,0.026845637583892617
30,ASII,2020,0.3788732394366197,0.13450704225352111,0.45140845070422536,0.0014084507042253522,0.005633802816901409,0.0007042253521126761,0.027464788732394368
31,ASII,2021,0.4284750337381916,0.10526315789473684,0.43454790823211875,0.0006747638326585695,0.006072874493927126,0.0006747638326585695,0.024291497975708502
32,ASII,2022,0.4290407358738502,0.09198423127463863,0.44218134034165574,0.002628120893561104,0.00788436268068331,0.000657030223390276,0.025624178712220762
33,ASII,2023,0.4178272980501393,0.10027855153203342,0.43964716805942433,0.003714020427112349,0.012999071494893221,0.00046425255338904364,0.025069637883008356
34,BBCA,2019,0.34963235294117645,0.1588235294117647,0.43014705882352944,0.002573529411764706,0.010294117647058823,0.0003676470588235294,0.048161764705882355
35,BBCA,2020,0.3165137614678899,0.1688073394495413,0.4400611620795107,0.0024464831804281344,0.007339449541284404,0.0009174311926605505,0.06391437308868501
36,BBCA,2021,0.30778739184178,0.17428924598269468,0.4279975278121137,0.0058714462299134735,0.004944375772558714,0.00030902348578491963,0.0788009888751545
37,BBCA,2022,0.28138395590936927,0.20238824249846907,0.4357011635027557,0.003980404164115126,0.004898958971218616,0.0003061849357011635,0.07134109001837109
38,BBCA,2023,0.2868632707774799,0.18934316353887398,0.43967828418230565,0.0030160857908847183,0.004021447721179625,0.0003351206434316354,0.0767426273458445
39,BBNI,2019,0.37976190476190474,0.11875,0.430952380952381,0.008333333333333333,0.0035714285714285713,0.0,0.05863095238095238
40,BBNI,2020,0.37229806598407283,0.13339021615472127,0.42974971558589303,0.00938566552901024,0.002844141069397042,0.0002844141069397042,0.05204778156996587
41,BBNI,2021,0.37787656903765693,0.1260460251046025,0.4361924686192469,0.006799163179916318,0.006276150627615063,0.0005230125523012552,0.04628661087866109
